absence_id,etudiant_id,absence_date,absence_heures,filieres_groupe_id,filieres_nom,filieres_niveau,groupes_nom
2215,4442,2024-12-03,2,9,Informatique,CI3,INFO_CI3_G1
2216,4448,2025-05-17,8,9,Informatique,CI3,INFO_CI3_G1
2217,4453,2025-04-02,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2218,4460,2025-01-06,4,20,Telecommunications,CI3,TELE_CI3_G1
2219,4463,2025-04-23,2,20,Telecommunications,CI3,TELE_CI3_G1
2220,4480,2024-11-05,2,18,Genie electrique,CI3,ELEC_CI3_G1
2221,4494,2025-04-27,6,20,Telecommunications,CI3,TELE_CI3_G1
2222,4499,2024-12-31,6,9,Informatique,CI3,INFO_CI3_G1
2223,4509,2024-09-12,2,20,Telecommunications,CI3,TELE_CI3_G1
2224,4511,2025-03-15,6,14,Genie Industriel,CI3,INDUS_CI3_G1
2225,4523,2024-12-30,6,18,Genie electrique,CI3,ELEC_CI3_G1
2226,4528,2024-09-18,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2227,4559,2025-03-26,8,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2228,4562,2025-01-12,4,20,Telecommunications,CI3,TELE_CI3_G1
2229,4565,2025-01-19,4,9,Informatique,CI3,INFO_CI3_G1
2230,4576,2025-02-20,2,20,Telecommunications,CI3,TELE_CI3_G1
2231,4579,2024-09-18,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2232,4585,2024-09-28,6,20,Telecommunications,CI3,TELE_CI3_G1
2233,4586,2024-11-07,4,22,Cybersecurite,CI3,CYBER_CI3_G1
2234,4586,2024-09-02,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2235,4588,2024-09-07,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2236,4589,2025-01-12,4,20,Telecommunications,CI3,TELE_CI3_G1
2237,4589,2025-05-03,4,20,Telecommunications,CI3,TELE_CI3_G1
2238,4594,2025-06-01,2,18,Genie electrique,CI3,ELEC_CI3_G1
2239,4599,2025-05-07,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2240,4599,2024-11-05,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2241,4599,2024-11-16,4,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2242,4599,2024-11-13,4,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2243,4606,2025-02-20,6,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2244,4609,2025-03-09,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2245,4638,2025-06-15,2,9,Informatique,CI3,INFO_CI3_G1
2246,4638,2025-03-17,2,9,Informatique,CI3,INFO_CI3_G1
2247,4645,2025-01-02,4,20,Telecommunications,CI3,TELE_CI3_G1
2248,4646,2025-02-24,8,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2249,4646,2025-02-21,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2250,4647,2024-10-06,4,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2251,4678,2024-12-18,6,20,Telecommunications,CI3,TELE_CI3_G1
2252,4678,2025-03-15,2,20,Telecommunications,CI3,TELE_CI3_G1
2253,4689,2025-03-17,6,22,Cybersecurite,CI3,CYBER_CI3_G1
2254,4690,2025-04-26,8,9,Informatique,CI3,INFO_CI3_G1
2255,4694,2025-01-18,4,22,Cybersecurite,CI3,CYBER_CI3_G1
2256,4696,2025-06-11,4,18,Genie electrique,CI3,ELEC_CI3_G1
2257,4696,2025-04-05,4,18,Genie electrique,CI3,ELEC_CI3_G1
2258,4699,2024-11-18,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2259,4718,2024-12-19,4,9,Informatique,CI3,INFO_CI3_G1
2260,4720,2024-11-06,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2261,4724,2025-05-31,8,22,Cybersecurite,CI3,CYBER_CI3_G1
2262,4728,2025-02-07,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2263,4730,2025-02-14,8,14,Genie Industriel,CI3,INDUS_CI3_G1
2264,4733,2025-02-10,2,20,Telecommunications,CI3,TELE_CI3_G1
2265,4743,2025-06-16,4,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2266,4745,2024-11-15,4,18,Genie electrique,CI3,ELEC_CI3_G1
2267,4755,2025-04-22,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2268,4768,2025-06-21,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2269,4769,2025-04-09,4,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2270,4772,2025-03-04,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2271,4778,2025-01-23,6,9,Informatique,CI3,INFO_CI3_G1
2272,4779,2025-03-01,8,18,Genie electrique,CI3,ELEC_CI3_G1
2273,4779,2024-10-01,2,18,Genie electrique,CI3,ELEC_CI3_G1
2274,4780,2025-03-15,4,22,Cybersecurite,CI3,CYBER_CI3_G1
2275,4790,2025-02-22,6,22,Cybersecurite,CI3,CYBER_CI3_G1
2276,4794,2025-02-06,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2277,4803,2025-05-14,2,9,Informatique,CI3,INFO_CI3_G1
2278,4808,2025-06-19,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2279,4821,2025-03-10,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2280,4835,2024-09-05,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2281,4838,2025-05-15,2,18,Genie electrique,CI3,ELEC_CI3_G1
2282,4845,2025-06-07,4,14,Genie Industriel,CI3,INDUS_CI3_G1
2283,4845,2025-06-06,4,14,Genie Industriel,CI3,INDUS_CI3_G1
2284,4850,2025-06-30,2,20,Telecommunications,CI3,TELE_CI3_G1
2285,4853,2025-05-01,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2286,4853,2025-05-30,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2287,4853,2025-05-12,2,22,Cybersecurite,CI3,CYBER_CI3_G1
2288,4857,2024-10-06,4,22,Cybersecurite,CI3,CYBER_CI3_G1
2289,4863,2025-04-15,6,20,Telecommunications,CI3,TELE_CI3_G1
2290,4867,2025-03-27,4,9,Informatique,CI3,INFO_CI3_G1
2291,4870,2024-09-02,6,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2292,4873,2024-09-20,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2293,4879,2024-12-02,2,18,Genie electrique,CI3,ELEC_CI3_G1
2294,4881,2025-01-29,2,18,Genie electrique,CI3,ELEC_CI3_G1
2295,4884,2025-03-25,4,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2296,4885,2025-05-19,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2297,4892,2025-01-20,4,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2298,4903,2024-09-30,2,20,Telecommunications,CI3,TELE_CI3_G1
2299,4904,2025-06-16,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2300,4922,2024-12-13,4,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2301,4922,2025-03-24,8,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2302,4922,2025-03-13,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2303,4923,2025-01-24,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2304,4931,2024-11-17,2,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2305,4938,2024-11-26,4,18,Genie electrique,CI3,ELEC_CI3_G1
2306,4943,2024-10-22,4,18,Genie electrique,CI3,ELEC_CI3_G1
2307,4952,2025-04-27,8,24,energies Renouvelables,CI3,ENERGIE_CI3_G1
2308,4957,2025-01-01,2,14,Genie Industriel,CI3,INDUS_CI3_G1
2309,4961,2024-09-13,2,20,Telecommunications,CI3,TELE_CI3_G1
2310,4963,2025-03-24,4,9,Informatique,CI3,INFO_CI3_G1
2311,4964,2025-01-17,6,14,Genie Industriel,CI3,INDUS_CI3_G1
2312,4970,2024-11-16,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2313,4970,2025-04-04,2,25,energies Renouvelables,CI3,ENERGIE_CI3_G2
2314,4988,2025-04-16,4,20,Telecommunications,CI3,TELE_CI3_G1
2315,4992,2025-01-05,2,18,Genie electrique,CI3,ELEC_CI3_G1
