note_id,etudiant_id,matiere,notes
24313,2403,Systèmes d'Exploitation,11.31
24314,2403,Mathématiques pour l'Informatique,16.74
24315,2403,Web Development 1,7.91
24316,2403,Gestion de Projet TI,16.43
24317,2403,Gestion de Projet TI,16.3
24318,2403,Langue Anglaise Technique,13.4
24319,2404,Programmation Orientée Objet,12.99
24320,2404,Structures de Données,9.02
24321,2404,Base de Données 1,15.84
24322,2404,Architecture des Ordinateurs,7.25
24323,2404,Réseaux 1,14.03
24324,2404,Systèmes d'Exploitation,7.75
24325,2404,Mathématiques pour l'Informatique,16.06
24326,2404,Web Development 1,15.24
24327,2404,Gestion de Projet TI,16.89
24328,2404,Gestion de Projet TI,9.68
24329,2404,Langue Anglaise Technique,14.2
24330,2405,Gestion de Production 1,13.32
24331,2405,Recherche Opérationnelle 1,11.64
24332,2405,Automatisme Industriel,12.01
24333,2405,Mécanique des Solides,9.63
24334,2405,Dessin Industriel,15.29
24335,2405,Qualité 1,15.08
24336,2405,Énergétique Industrielle,11.84
24337,2405,Logistique 1,9.75
24338,2405,Management Industriel,12.53
24339,2405,Santé et Sécurité,9.22
24340,2406,Électrotechnique 1,15.31
24341,2406,Circuits Électriques,8.34
24342,2406,Électronique Analogique,13.44
24343,2406,Automatique 1,14.87
24344,2406,Machines Électriques 1,14.57
24345,2406,Réseaux Électriques,15.27
24346,2406,Instrumentation 1,5.82
24347,2406,Énergies Renouvelables 1,18.66
24348,2406,Régulation,13.05
24349,2406,Sécurité Électrique,16.02
24350,2407,Programmation Orientée Objet,15.04
24351,2407,Structures de Données,14.06
24352,2407,Base de Données 1,15.16
24353,2407,Architecture des Ordinateurs,11.13
24354,2407,Réseaux 1,15.49
24355,2407,Systèmes d'Exploitation,15.27
24356,2407,Mathématiques pour l'Informatique,12.02
24357,2407,Web Development 1,8.31
24358,2407,Gestion de Projet TI,15.06
24359,2407,Gestion de Projet TI,15.61
24360,2407,Gestion de Projet TI,13.89
24361,2407,Gestion de Projet TI,14.55
24362,2407,Langue Anglaise Technique,14.82
24363,2408,Électrotechnique 1,18.19
24364,2408,Circuits Électriques,17.11
24365,2408,Électronique Analogique,12.8
24366,2408,Automatique 1,15.24
24367,2408,Machines Électriques 1,17.37
24368,2408,Réseaux Électriques,14.42
24369,2408,Instrumentation 1,12.46
24370,2408,Énergies Renouvelables 1,13.4
24371,2408,Régulation,11.18
24372,2408,Sécurité Électrique,12.87
24373,2409,Gestion de Production 1,12.47
24374,2409,Recherche Opérationnelle 1,12.84
24375,2409,Automatisme Industriel,12.5
24376,2409,Mécanique des Solides,14.13
24377,2409,Dessin Industriel,15.12
24378,2409,Qualité 1,15.82
24379,2409,Énergétique Industrielle,9.13
24380,2409,Logistique 1,9.74
24381,2409,Management Industriel,11.96
24382,2409,Santé et Sécurité,20.0
24383,2410,Programmation Orientée Objet,9.71
24384,2410,Structures de Données,12.18
24385,2410,Base de Données 1,12.82
24386,2410,Architecture des Ordinateurs,18.02
24387,2410,Réseaux 1,12.16
24388,2410,Systèmes d'Exploitation,10.4
24389,2410,Mathématiques pour l'Informatique,9.62
24390,2410,Web Development 1,17.59
24391,2410,Gestion de Projet TI,9.75
24392,2410,Gestion de Projet TI,15.66
24393,2410,Gestion de Projet TI,11.0
24394,2410,Gestion de Projet TI,16.46
24395,2410,Langue Anglaise Technique,14.75
24396,2411,Programmation Orientée Objet,15.26
24397,2411,Structures de Données,12.52
24398,2411,Base de Données 1,17.02
24399,2411,Architecture des Ordinateurs,16.64
24400,2411,Réseaux 1,13.98
24401,2411,Systèmes d'Exploitation,15.21
24402,2411,Mathématiques pour l'Informatique,10.82
24403,2411,Web Development 1,8.74
24404,2411,Gestion de Projet TI,18.21
24405,2411,Gestion de Projet TI,17.56
24406,2411,Gestion de Projet TI,14.18
24407,2411,Gestion de Projet TI,16.24
24408,2411,Langue Anglaise Technique,16.07
24409,2412,Gestion de Production 1,11.78
24410,2412,Recherche Opérationnelle 1,8.72
24411,2412,Automatisme Industriel,7.68
24412,2412,Mécanique des Solides,15.33
24413,2412,Dessin Industriel,9.86
24414,2412,Qualité 1,8.93
24415,2412,Énergétique Industrielle,12.41
24416,2412,Logistique 1,16.08
24417,2412,Management Industriel,18.73
24418,2412,Santé et Sécurité,3.37
24419,2413,Programmation Orientée Objet,12.81
24420,2413,Structures de Données,14.45
24421,2413,Base de Données 1,14.03
24422,2413,Architecture des Ordinateurs,17.39
24423,2413,Réseaux 1,9.95
24424,2413,Systèmes d'Exploitation,10.24
24425,2413,Mathématiques pour l'Informatique,11.75
24426,2413,Web Development 1,11.68
24427,2413,Gestion de Projet TI,20.0
24428,2413,Gestion de Projet TI,13.16
24429,2413,Gestion de Projet TI,10.41
24430,2413,Gestion de Projet TI,16.19
24431,2413,Langue Anglaise Technique,12.89
24432,2414,Programmation Orientée Objet,16.47
24433,2414,Structures de Données,11.73
24434,2414,Base de Données 1,17.43
24435,2414,Architecture des Ordinateurs,12.06
24436,2414,Réseaux 1,15.55
24437,2414,Systèmes d'Exploitation,15.88
24438,2414,Mathématiques pour l'Informatique,9.05
24439,2414,Web Development 1,5.88
24440,2414,Gestion de Projet TI,12.88
24441,2414,Gestion de Projet TI,12.47
24442,2414,Langue Anglaise Technique,17.43
24443,2415,Gestion de Production 1,12.66
24444,2415,Recherche Opérationnelle 1,13.95
24445,2415,Automatisme Industriel,4.86
24446,2415,Mécanique des Solides,11.26
24447,2415,Dessin Industriel,15.0
24448,2415,Qualité 1,12.8
24449,2415,Énergétique Industrielle,13.4
24450,2415,Logistique 1,15.24
24451,2415,Management Industriel,17.33
24452,2415,Santé et Sécurité,12.96
24453,2416,Gestion de Production 1,14.93
24454,2416,Recherche Opérationnelle 1,15.83
24455,2416,Automatisme Industriel,12.92
24456,2416,Mécanique des Solides,13.76
24457,2416,Dessin Industriel,6.62
24458,2416,Qualité 1,16.12
24459,2416,Énergétique Industrielle,12.12
24460,2416,Logistique 1,15.14
24461,2416,Management Industriel,15.7
24462,2416,Santé et Sécurité,10.33
24463,2417,Gestion de Production 1,6.28
24464,2417,Recherche Opérationnelle 1,14.02
24465,2417,Automatisme Industriel,10.6
24466,2417,Mécanique des Solides,12.18
24467,2417,Dessin Industriel,10.03
24468,2417,Qualité 1,12.62
24469,2417,Énergétique Industrielle,14.41
24470,2417,Logistique 1,13.13
24471,2417,Management Industriel,11.8
24472,2417,Santé et Sécurité,20.0
24473,2418,Programmation Orientée Objet,16.54
24474,2418,Structures de Données,17.82
24475,2418,Base de Données 1,13.64
24476,2418,Architecture des Ordinateurs,19.29
24477,2418,Réseaux 1,17.1
24478,2418,Systèmes d'Exploitation,12.31
24479,2418,Mathématiques pour l'Informatique,10.4
24480,2418,Web Development 1,13.25
24481,2418,Gestion de Projet TI,17.15
24482,2418,Gestion de Projet TI,15.7
24483,2418,Gestion de Projet TI,16.79
24484,2418,Gestion de Projet TI,17.29
24485,2418,Langue Anglaise Technique,15.91
24486,2419,Électrotechnique 1,7.4
24487,2419,Circuits Électriques,10.37
24488,2419,Électronique Analogique,18.17
24489,2419,Automatique 1,16.67
24490,2419,Machines Électriques 1,12.97
24491,2419,Réseaux Électriques,17.42
24492,2419,Instrumentation 1,14.02
24493,2419,Énergies Renouvelables 1,13.03
24494,2419,Régulation,16.36
24495,2419,Sécurité Électrique,20.0
24496,2420,Programmation Orientée Objet,16.29
24497,2420,Structures de Données,12.43
24498,2420,Base de Données 1,12.51
24499,2420,Architecture des Ordinateurs,13.21
24500,2420,Réseaux 1,15.63
24501,2420,Systèmes d'Exploitation,9.15
24502,2420,Mathématiques pour l'Informatique,9.14
24503,2420,Web Development 1,17.48
24504,2420,Gestion de Projet TI,17.63
24505,2420,Gestion de Projet TI,18.24
24506,2420,Langue Anglaise Technique,11.21
24507,2421,Gestion de Production 1,11.82
24508,2421,Recherche Opérationnelle 1,7.24
24509,2421,Automatisme Industriel,14.16
24510,2421,Mécanique des Solides,8.55
24511,2421,Dessin Industriel,17.57
24512,2421,Qualité 1,12.85
24513,2421,Énergétique Industrielle,6.96
24514,2421,Logistique 1,16.58
24515,2421,Management Industriel,7.88
24516,2421,Santé et Sécurité,14.49
24517,2422,Électrotechnique 1,9.69
24518,2422,Circuits Électriques,14.79
24519,2422,Électronique Analogique,16.62
24520,2422,Automatique 1,12.68
24521,2422,Machines Électriques 1,11.04
24522,2422,Réseaux Électriques,10.08
24523,2422,Instrumentation 1,10.76
24524,2422,Énergies Renouvelables 1,9.81
24525,2422,Régulation,17.43
24526,2422,Sécurité Électrique,10.69
24527,2423,Programmation Orientée Objet,12.56
24528,2423,Structures de Données,5.5
24529,2423,Base de Données 1,12.06
24530,2423,Architecture des Ordinateurs,9.1
24531,2423,Réseaux 1,12.24
24532,2423,Systèmes d'Exploitation,11.59
24533,2423,Mathématiques pour l'Informatique,8.5
24534,2423,Web Development 1,13.76
24535,2423,Gestion de Projet TI,13.1
24536,2423,Gestion de Projet TI,15.91
24537,2423,Gestion de Projet TI,13.61
24538,2423,Gestion de Projet TI,10.59
24539,2423,Langue Anglaise Technique,15.66
24540,2424,Gestion de Production 1,16.8
24541,2424,Recherche Opérationnelle 1,11.57
24542,2424,Automatisme Industriel,16.75
24543,2424,Mécanique des Solides,14.29
24544,2424,Dessin Industriel,7.04
24545,2424,Qualité 1,10.15
24546,2424,Énergétique Industrielle,12.77
24547,2424,Logistique 1,17.48
24548,2424,Management Industriel,14.19
24549,2424,Santé et Sécurité,17.55
24550,2425,Gestion de Production 1,10.12
24551,2425,Recherche Opérationnelle 1,16.97
24552,2425,Automatisme Industriel,15.79
24553,2425,Mécanique des Solides,12.3
24554,2425,Dessin Industriel,14.89
24555,2425,Qualité 1,16.55
24556,2425,Énergétique Industrielle,10.83
24557,2425,Logistique 1,15.28
24558,2425,Management Industriel,11.03
24559,2425,Santé et Sécurité,15.95
24560,2426,Électrotechnique 1,12.71
24561,2426,Circuits Électriques,15.01
24562,2426,Électronique Analogique,11.53
24563,2426,Automatique 1,9.75
24564,2426,Machines Électriques 1,13.59
24565,2426,Réseaux Électriques,11.44
24566,2426,Instrumentation 1,12.18
24567,2426,Énergies Renouvelables 1,14.46
24568,2426,Régulation,8.26
24569,2426,Sécurité Électrique,13.16
24570,2427,Programmation Orientée Objet,12.62
24571,2427,Structures de Données,7.98
24572,2427,Base de Données 1,13.82
24573,2427,Architecture des Ordinateurs,14.75
24574,2427,Réseaux 1,15.6
24575,2427,Systèmes d'Exploitation,12.99
24576,2427,Mathématiques pour l'Informatique,12.58
24577,2427,Web Development 1,15.17
24578,2427,Gestion de Projet TI,15.4
24579,2427,Gestion de Projet TI,14.37
24580,2427,Gestion de Projet TI,13.11
24581,2427,Gestion de Projet TI,19.48
24582,2427,Langue Anglaise Technique,16.35
24583,2428,Électrotechnique 1,11.13
24584,2428,Circuits Électriques,15.47
24585,2428,Électronique Analogique,15.57
24586,2428,Automatique 1,11.68
24587,2428,Machines Électriques 1,11.72
24588,2428,Réseaux Électriques,14.03
24589,2428,Instrumentation 1,10.21
24590,2428,Énergies Renouvelables 1,15.12
24591,2428,Régulation,14.06
24592,2428,Sécurité Électrique,9.71
24593,2429,Électrotechnique 1,9.57
24594,2429,Circuits Électriques,18.29
24595,2429,Électronique Analogique,11.38
24596,2429,Automatique 1,15.85
24597,2429,Machines Électriques 1,15.98
24598,2429,Réseaux Électriques,12.47
24599,2429,Instrumentation 1,16.26
24600,2429,Énergies Renouvelables 1,11.57
24601,2429,Régulation,15.6
24602,2429,Sécurité Électrique,13.14
24603,2430,Programmation Orientée Objet,12.59
24604,2430,Structures de Données,17.43
24605,2430,Base de Données 1,9.37
24606,2430,Architecture des Ordinateurs,13.07
24607,2430,Réseaux 1,13.94
24608,2430,Systèmes d'Exploitation,11.39
24609,2430,Mathématiques pour l'Informatique,14.18
24610,2430,Web Development 1,16.08
24611,2430,Gestion de Projet TI,13.87
24612,2430,Gestion de Projet TI,9.46
24613,2430,Gestion de Projet TI,14.04
24614,2430,Langue Anglaise Technique,11.18
24615,2431,Programmation Orientée Objet,11.03
24616,2431,Structures de Données,17.38
24617,2431,Base de Données 1,16.95
24618,2431,Architecture des Ordinateurs,15.1
24619,2431,Réseaux 1,13.95
24620,2431,Systèmes d'Exploitation,9.81
24621,2431,Mathématiques pour l'Informatique,6.88
24622,2431,Web Development 1,11.12
24623,2431,Gestion de Projet TI,12.57
24624,2431,Gestion de Projet TI,17.06
24625,2431,Gestion de Projet TI,10.51
24626,2431,Gestion de Projet TI,18.58
24627,2431,Langue Anglaise Technique,12.92
24628,2432,Gestion de Production 1,17.07
24629,2432,Recherche Opérationnelle 1,10.54
24630,2432,Automatisme Industriel,16.18
24631,2432,Mécanique des Solides,12.65
24632,2432,Dessin Industriel,19.04
24633,2432,Qualité 1,14.27
24634,2432,Énergétique Industrielle,13.1
24635,2432,Logistique 1,17.76
24636,2432,Management Industriel,14.21
24637,2432,Santé et Sécurité,12.89
24638,2433,Gestion de Production 1,10.7
24639,2433,Recherche Opérationnelle 1,13.25
24640,2433,Automatisme Industriel,12.34
24641,2433,Mécanique des Solides,10.63
24642,2433,Dessin Industriel,13.88
24643,2433,Qualité 1,9.13
24644,2433,Énergétique Industrielle,12.91
24645,2433,Logistique 1,12.55
24646,2433,Management Industriel,12.54
24647,2433,Santé et Sécurité,12.92
24648,2434,Gestion de Production 1,10.86
24649,2434,Recherche Opérationnelle 1,15.06
24650,2434,Automatisme Industriel,12.05
24651,2434,Mécanique des Solides,17.17
24652,2434,Dessin Industriel,12.4
24653,2434,Qualité 1,16.2
24654,2434,Énergétique Industrielle,14.9
24655,2434,Logistique 1,15.4
24656,2434,Management Industriel,7.35
24657,2434,Santé et Sécurité,10.95
24658,2435,Programmation Orientée Objet,15.26
24659,2435,Structures de Données,12.99
24660,2435,Base de Données 1,15.1
24661,2435,Architecture des Ordinateurs,14.65
24662,2435,Réseaux 1,11.68
24663,2435,Systèmes d'Exploitation,12.6
24664,2435,Mathématiques pour l'Informatique,7.53
24665,2435,Web Development 1,7.94
24666,2435,Gestion de Projet TI,16.77
24667,2435,Gestion de Projet TI,14.53
24668,2435,Gestion de Projet TI,17.12
24669,2435,Gestion de Projet TI,15.49
24670,2435,Langue Anglaise Technique,17.1
24671,2436,Électrotechnique 1,14.47
24672,2436,Circuits Électriques,11.45
24673,2436,Électronique Analogique,14.46
24674,2436,Automatique 1,16.76
24675,2436,Machines Électriques 1,14.57
24676,2436,Réseaux Électriques,9.77
24677,2436,Instrumentation 1,12.45
24678,2436,Énergies Renouvelables 1,8.09
24679,2436,Régulation,15.46
24680,2436,Sécurité Électrique,18.14
24681,2437,Programmation Orientée Objet,9.95
24682,2437,Structures de Données,11.14
24683,2437,Base de Données 1,16.52
24684,2437,Architecture des Ordinateurs,10.34
24685,2437,Réseaux 1,16.6
24686,2437,Systèmes d'Exploitation,14.84
24687,2437,Mathématiques pour l'Informatique,11.66
24688,2437,Web Development 1,19.4
24689,2437,Gestion de Projet TI,15.72
24690,2437,Gestion de Projet TI,12.36
24691,2437,Gestion de Projet TI,16.08
24692,2437,Gestion de Projet TI,15.49
24693,2437,Langue Anglaise Technique,13.87
24694,2438,Gestion de Production 1,14.68
24695,2438,Recherche Opérationnelle 1,15.12
24696,2438,Automatisme Industriel,10.93
24697,2438,Mécanique des Solides,13.79
24698,2438,Dessin Industriel,13.38
24699,2438,Qualité 1,11.06
24700,2438,Énergétique Industrielle,16.83
24701,2438,Logistique 1,12.5
24702,2438,Management Industriel,14.06
24703,2438,Santé et Sécurité,11.75
24704,2439,Électrotechnique 1,11.68
24705,2439,Circuits Électriques,14.72
24706,2439,Électronique Analogique,9.23
24707,2439,Automatique 1,12.46
24708,2439,Machines Électriques 1,10.77
24709,2439,Réseaux Électriques,16.07
24710,2439,Instrumentation 1,14.09
24711,2439,Énergies Renouvelables 1,12.95
24712,2439,Régulation,11.59
24713,2439,Sécurité Électrique,16.06
24714,2440,Gestion de Production 1,11.5
24715,2440,Recherche Opérationnelle 1,15.3
24716,2440,Automatisme Industriel,12.92
24717,2440,Mécanique des Solides,12.86
24718,2440,Dessin Industriel,14.96
24719,2440,Qualité 1,10.47
24720,2440,Énergétique Industrielle,15.29
24721,2440,Logistique 1,10.51
24722,2440,Management Industriel,15.66
24723,2440,Santé et Sécurité,12.5
24724,2441,Électrotechnique 1,15.7
24725,2441,Circuits Électriques,13.59
24726,2441,Électronique Analogique,8.7
24727,2441,Automatique 1,14.33
24728,2441,Machines Électriques 1,7.75
24729,2441,Réseaux Électriques,15.95
24730,2441,Instrumentation 1,10.26
24731,2441,Énergies Renouvelables 1,10.12
24732,2441,Régulation,11.91
24733,2441,Sécurité Électrique,19.36
24734,2442,Programmation Orientée Objet,15.14
24735,2442,Structures de Données,13.02
24736,2442,Base de Données 1,13.98
24737,2442,Architecture des Ordinateurs,16.58
24738,2442,Réseaux 1,16.89
24739,2442,Systèmes d'Exploitation,8.8
24740,2442,Mathématiques pour l'Informatique,14.21
24741,2442,Web Development 1,11.45
24742,2442,Gestion de Projet TI,14.16
24743,2442,Gestion de Projet TI,16.2
24744,2442,Langue Anglaise Technique,16.3
24745,2443,Programmation Orientée Objet,14.67
24746,2443,Structures de Données,12.34
24747,2443,Base de Données 1,20.0
24748,2443,Architecture des Ordinateurs,14.04
24749,2443,Réseaux 1,16.48
24750,2443,Systèmes d'Exploitation,18.01
24751,2443,Mathématiques pour l'Informatique,10.75
24752,2443,Web Development 1,20.0
24753,2443,Gestion de Projet TI,16.28
24754,2443,Gestion de Projet TI,10.83
24755,2443,Gestion de Projet TI,17.79
24756,2443,Langue Anglaise Technique,15.77
24757,2444,Programmation Orientée Objet,8.38
24758,2444,Structures de Données,13.09
24759,2444,Base de Données 1,16.61
24760,2444,Architecture des Ordinateurs,12.63
24761,2444,Réseaux 1,9.61
24762,2444,Systèmes d'Exploitation,15.35
24763,2444,Mathématiques pour l'Informatique,13.31
24764,2444,Web Development 1,10.6
24765,2444,Gestion de Projet TI,11.48
24766,2444,Gestion de Projet TI,12.43
24767,2444,Gestion de Projet TI,14.1
24768,2444,Langue Anglaise Technique,14.86
24769,2445,Gestion de Production 1,17.8
24770,2445,Recherche Opérationnelle 1,11.61
24771,2445,Automatisme Industriel,11.33
24772,2445,Mécanique des Solides,13.76
24773,2445,Dessin Industriel,8.96
24774,2445,Qualité 1,17.71
24775,2445,Énergétique Industrielle,12.66
